159;5452;'PAPUA NOVA GUINE';"builder.HasData( new PaisEntity { ID = 159, Nome = 'PAPUA NOVA GUINE',CdSis = 5452 } );";;;;
160;5487;'NOVA ZELANDIA';"builder.HasData( new PaisEntity { ID = 160, Nome = 'NOVA ZELANDIA',CdSis = 5487 } );";;;;
161;5517;'VANUATU';"builder.HasData( new PaisEntity { ID = 161, Nome = 'VANUATU',CdSis = 5517 } );";;;;
162;5568;'OMA';"builder.HasData( new PaisEntity { ID = 162, Nome = 'OMA',CdSis = 5568 } );";;;;
163;5665;'PACIFICO,ILHAS DO (POSSESSAO DOS EUA)';"builder.HasData( new PaisEntity { ID = 163, Nome = 'PACIFICO,ILHAS DO (POSSESSAO DOS EUA)',CdSis = 5665 } );";;;;
164;5738;'PAISES BAIXOS (HOLANDA)';"builder.HasData( new PaisEntity { ID = 164, Nome = 'PAISES BAIXOS (HOLANDA)',CdSis = 5738 } );";;;;
165;5754;'PALAU';"builder.HasData( new PaisEntity { ID = 165, Nome = 'PALAU',CdSis = 5754 } );";;;;
166;5762;'PAQUISTAO';"builder.HasData( new PaisEntity { ID = 166, Nome = 'PAQUISTAO',CdSis = 5762 } );";;;;
167;5800;'PANAMA';"builder.HasData( new PaisEntity { ID = 167, Nome = 'PANAMA',CdSis = 5800 } );";;;;
168;5860;'PARAGUAI';"builder.HasData( new PaisEntity { ID = 168, Nome = 'PARAGUAI',CdSis = 5860 } );";;;;
169;5894;'PERU';"builder.HasData( new PaisEntity { ID = 169, Nome = 'PERU',CdSis = 5894 } );";;;;
170;5932;'PITCAIRN,ILHA';"builder.HasData( new PaisEntity { ID = 170, Nome = 'PITCAIRN,ILHA',CdSis = 5932 } );";;;;
171;5991;'POLINESIA FRANCESA';"builder.HasData( new PaisEntity { ID = 171, Nome = 'POLINESIA FRANCESA',CdSis = 5991 } );";;;;
172;6033;'POLONIA, REPUBLICA DA';"builder.HasData( new PaisEntity { ID = 172, Nome = 'POLONIA, REPUBLICA DA',CdSis = 6033 } );";;;;
173;6076;'PORTUGAL';"builder.HasData( new PaisEntity { ID = 173, Nome = 'PORTUGAL',CdSis = 6076 } );";;;;
174;6114;'PORTO RICO';"builder.HasData( new PaisEntity { ID = 174, Nome = 'PORTO RICO',CdSis = 6114 } );";;;;
175;6238;'QUENIA';"builder.HasData( new PaisEntity { ID = 175, Nome = 'QUENIA',CdSis = 6238 } );";;;;
176;6254;'QUIRGUIZ, REPUBLICA';"builder.HasData( new PaisEntity { ID = 176, Nome = 'QUIRGUIZ, REPUBLICA',CdSis = 6254 } );";;;;
177;6289;'REINO UNIDO';"builder.HasData( new PaisEntity { ID = 177, Nome = 'REINO UNIDO',CdSis = 6289 } );";;;;
178;6408;'REPUBLICA CENTRO-AFRICANA';"builder.HasData( new PaisEntity { ID = 178, Nome = 'REPUBLICA CENTRO-AFRICANA',CdSis = 6408 } );";;;;
179;6475;'REPUBLICA DOMINICANA';"builder.HasData( new PaisEntity { ID = 179, Nome = 'REPUBLICA DOMINICANA',CdSis = 6475 } );";;;;
180;6602;'REUNIAO, ILHA';"builder.HasData( new PaisEntity { ID = 180, Nome = 'REUNIAO, ILHA',CdSis = 6602 } );";;;;
181;6653;'ZIMBABUE';"builder.HasData( new PaisEntity { ID = 181, Nome = 'ZIMBABUE',CdSis = 6653 } );";;;;
182;6700;'ROMENIA';"builder.HasData( new PaisEntity { ID = 182, Nome = 'ROMENIA',CdSis = 6700 } );";;;;
183;6750;'RUANDA';"builder.HasData( new PaisEntity { ID = 183, Nome = 'RUANDA',CdSis = 6750 } );";;;;
184;6769;'RUSSIA, FEDERACAO DA';"builder.HasData( new PaisEntity { ID = 184, Nome = 'RUSSIA, FEDERACAO DA',CdSis = 6769 } );";;;;
185;6777;'SALOMAO, ILHAS';"builder.HasData( new PaisEntity { ID = 185, Nome = 'SALOMAO, ILHAS',CdSis = 6777 } );";;;;
186;6781;'SAINT KITTS E NEVIS';"builder.HasData( new PaisEntity { ID = 186, Nome = 'SAINT KITTS E NEVIS',CdSis = 6781 } );";;;;
187;6858;'SAARA OCIDENTAL';"builder.HasData( new PaisEntity { ID = 187, Nome = 'SAARA OCIDENTAL',CdSis = 6858 } );";;;;
188;6874;'EL SALVADOR';"builder.HasData( new PaisEntity { ID = 188, Nome = 'EL SALVADOR',CdSis = 6874 } );";;;;
189;6904;'SAMOA';"builder.HasData( new PaisEntity { ID = 189, Nome = 'SAMOA',CdSis = 6904 } );";;;;
190;6912;'SAMOA AMERICANA';"builder.HasData( new PaisEntity { ID = 190, Nome = 'SAMOA AMERICANA',CdSis = 6912 } );";;;;
191;6955;'SAO CRISTOVAO E NEVES,ILHAS';"builder.HasData( new PaisEntity { ID = 191, Nome = 'SAO CRISTOVAO E NEVES,ILHAS',CdSis = 6955 } );";;;;
192;6971;'SAN MARINO';"builder.HasData( new PaisEntity { ID = 192, Nome = 'SAN MARINO',CdSis = 6971 } );";;;;
193;7005;'SAO PEDRO E MIQUELON';"builder.HasData( new PaisEntity { ID = 193, Nome = 'SAO PEDRO E MIQUELON',CdSis = 7005 } );";;;;
194;7056;'SAO VICENTE E GRANADINAS';"builder.HasData( new PaisEntity { ID = 194, Nome = 'SAO VICENTE E GRANADINAS',CdSis = 7056 } );";;;;
195;7102;'SANTA HELENA';"builder.HasData( new PaisEntity { ID = 195, Nome = 'SANTA HELENA',CdSis = 7102 } );";;;;
